Id,S1,C1,S2,C2,S3,C3,S4,C4,S5,C5,CLASS
642213,2,13,4,6,3,1,1,11,4,2,0
706962,3,12,1,3,4,12,3,8,1,13,1
423513,2,13,3,7,2,5,3,1,3,13,1
613028,2,6,2,2,3,13,1,12,4,13,1
994306,2,13,1,6,4,4,3,13,1,8,1
445697,1,9,2,12,2,1,4,8,3,4,0
940120,3,11,1,10,1,9,2,11,4,13,1
362684,3,3,2,1,2,7,4,4,4,6,0
755262,4,12,4,13,4,7,1,1,2,10,0
307006,2,2,4,13,2,11,4,1,3,6,0
330195,3,8,3,3,3,11,2,11,4,6,1
812404,1,6,4,1,2,5,2,9,2,4,0
517262,1,3,1,1,4,8,3,11,2,9,0
683623,2,5,3,8,3,4,3,12,2,9,0
903679,1,9,1,8,3,2,2,11,2,6,0
272131,4,4,2,10,1,12,1,11,3,4,1
172378,2,1,4,1,4,10,2,10,1,7,2
204214,1,7,4,13,1,2,3,9,4,1,0
575926,1,11,4,11,3,13,2,2,1,8,1
310958,2,12,1,11,4,1,2,13,4,2,0
314500,3,2,3,4,4,13,2,2,3,1,1
303485,3,6,1,8,4,8,4,9,1,12,1
198295,1,11,1,10,2,7,4,4,2,5,0
785023,4,2,1,9,4,10,1,2,3,10,2
73085,2,13,2,6,3,11,4,1,1,13,1
65768,1,2,4,9,2,4,2,2,3,5,1
906436,2,4,3,13,4,6,1,5,2,8,0
15862,1,6,1,7,1,8,4,3,4,2,0
707600,3,10,4,13,3,13,1,7,2,4,1
987551,2,12,2,10,2,5,2,9,2,6,5
959833,4,2,4,10,2,12,3,7,4,1,0
10741,1,4,4,4,4,13,4,10,1,6,1
74232,1,12,3,6,3,2,2,8,4,2,1
273119,4,9,1,9,3,9,4,12,3,4,3
408177,4,3,2,10,2,9,4,1,4,13,0
362837,4,6,3,4,1,1,2,2,2,7,0
900656,3,4,1,8,3,9,1,12,1,7,0
299509,2,9,1,7,1,1,4,7,3,1,2
399890,4,4,1,5,2,11,4,9,1,1,0
353020,1,3,2,6,2,13,2,11,3,4,0
565053,1,10,1,1,3,8,3,11,2,7,0
811715,2,8,3,2,2,11,4,10,1,11,1
303156,1,10,3,1,4,3,4,11,4,5,0
722306,4,11,4,3,1,5,3,1,1,3,1
452089,4,8,4,4,2,12,1,4,2,10,1
349066,3,10,1,4,1,6,4,3,1,11,0
348828,4,3,2,4,3,8,3,6,1,9,0
202386,2,12,3,11,3,8,2,4,4,3,0
514245,2,7,4,5,3,9,1,11,1,1,0
399205,2,9,2,3,3,4,2,11,4,11,1
990776,1,9,4,1,2,1,1,5,4,6,1
516487,2,7,3,4,4,1,4,8,1,2,0
667034,3,6,1,12,3,4,4,10,1,1,0
464876,4,6,3,9,1,4,2,3,2,1,0
358176,3,11,2,10,2,6,1,8,3,8,1
124103,2,6,3,11,4,7,3,10,3,8,0
694282,4,10,1,12,2,11,3,7,3,2,0
773300,1,9,2,8,2,4,2,10,3,5,0
116119,3,13,1,2,1,5,3,2,1,7,1
829277,3,8,2,7,3,10,2,11,4,10,1
210220,3,6,1,11,1,13,2,1,3,10,0
283378,2,9,4,10,1,10,1,5,3,4,1
431275,1,11,1,8,2,7,1,12,4,5,0
166936,4,13,4,12,4,1,3,8,3,11,0
543943,2,7,3,3,4,2,4,12,2,1,0
709687,4,12,2,6,3,10,1,7,4,8,0
197375,3,2,2,10,1,10,2,6,2,8,1
70862,3,7,3,11,4,11,1,5,3,5,2
822332,1,11,1,3,2,2,2,6,1,8,0
202959,2,13,4,9,4,5,3,11,1,2,0
632756,1,3,3,3,3,1,2,8,2,10,1
341155,1,4,2,7,4,10,3,11,4,1,0
663581,1,7,3,1,1,13,4,6,3,13,1
974669,1,4,2,11,4,11,2,9,4,4,2
413484,3,9,2,10,3,2,2,6,4,5,0
804480,1,3,1,8,4,11,3,8,3,9,1
852866,3,4,2,10,4,8,1,11,4,6,0
554595,2,6,1,13,4,5,3,6,3,5,2
7012,3,13,2,4,2,2,3,2,2,8,1
345237,4,4,4,5,4,6,4,13,1,12,0
480906,4,1,3,12,3,2,4,12,2,3,1
498484,4,2,3,7,4,13,3,6,3,12,0
108579,3,8,4,11,4,13,4,2,2,7,0
706603,4,5,2,9,4,3,3,11,4,6,0
1014421,1,1,1,2,3,10,4,8,3,5,0
195853,1,3,1,11,2,2,4,6,3,7,0
518143,4,1,4,9,4,11,4,8,3,8,1
727235,3,11,2,1,1,11,3,9,2,6,1
288250,3,10,1,11,1,5,2,11,4,5,2
791630,1,4,2,5,3,2,4,12,1,13,0
709347,1,8,2,7,1,12,2,5,1,3,0
950608,4,12,3,5,1,1,2,8,2,7,0
769617,3,1,4,13,4,11,3,7,3,11,1
631615,4,11,3,8,4,5,3,10,2,7,0
706483,3,10,4,3,4,2,3,4,1,1,0
76594,4,13,4,5,3,8,3,10,1,11,0
432778,3,12,2,9,3,5,2,11,3,7,0
637663,1,5,2,1,2,6,4,5,4,9,1
819110,3,1,3,2,4,6,2,3,2,12,0
799529,1,2,2,9,1,13,2,7,2,4,0
808859,3,12,4,6,4,8,3,13,3,1,0
45163,4,10,2,3,4,4,1,5,1,13,0
445128,4,13,1,10,4,10,1,13,1,5,2
105081,4,6,2,10,2,12,1,7,4,11,0
289657,1,6,4,4,3,6,2,5,3,10,1
19808,2,11,3,4,3,9,1,10,2,7,0
949964,2,13,3,2,3,11,4,10,3,3,0
853526,2,3,4,9,2,1,1,13,3,2,0
249468,3,13,2,4,1,13,1,4,3,11,2
670962,2,9,3,3,1,8,1,7,1,9,1
344608,1,3,3,12,2,7,1,4,2,11,0
779491,4,6,3,11,4,2,4,4,2,10,0
632370,3,4,3,7,2,6,2,5,2,4,1
657659,2,7,2,13,1,8,3,6,2,11,0
10790,1,5,3,12,1,4,4,4,2,9,1
48835,4,12,3,12,3,1,2,5,1,13,1
663908,3,3,4,11,3,1,4,12,4,5,0
155553,4,7,1,1,4,11,3,2,3,8,0
281361,1,4,1,10,1,7,3,10,4,9,1
728139,4,11,1,7,4,12,3,12,3,8,1
139078,2,5,3,1,1,11,3,3,2,7,0
463765,1,5,1,1,4,9,1,10,4,13,0
499560,4,1,3,12,4,13,4,2,3,7,0
351425,2,8,1,9,2,4,3,4,3,7,1
643956,4,3,4,10,3,4,1,7,1,4,1
137610,1,6,3,10,2,3,4,8,2,5,0
851804,4,8,2,7,4,13,1,4,2,13,1
151882,1,6,4,11,3,12,1,13,3,6,1
532273,2,13,1,5,2,6,3,9,3,5,1
742655,3,7,1,1,3,2,2,12,1,13,0
267770,1,10,4,2,3,4,1,2,2,1,1
390571,4,11,3,12,3,11,2,8,4,3,1
972971,4,4,3,13,3,1,3,7,1,6,0
505866,2,3,3,1,4,3,2,2,4,9,1
628986,4,7,2,2,3,12,1,2,3,7,2
454973,3,11,1,13,3,5,3,12,1,8,0
424369,2,12,3,9,2,8,4,6,3,13,0
733686,1,8,1,7,4,1,2,3,3,2,0
757967,4,6,1,4,2,1,1,13,4,13,1
934994,3,9,3,3,4,6,4,2,3,7,0
425872,4,10,3,3,3,5,4,3,1,5,2
524769,1,10,1,13,3,8,1,6,2,6,1
824947,1,5,1,8,4,6,3,13,1,11,0
537848,2,1,2,12,4,8,3,10,3,12,1
971283,4,13,3,6,3,11,1,1,1,8,0
905258,1,8,3,4,2,2,4,12,3,3,0
400199,1,8,1,11,4,9,3,11,2,8,2
96097,1,13,1,4,3,11,1,5,4,1,0
81624,3,11,2,5,3,3,2,7,4,2,0
726841,3,13,1,5,1,10,1,13,4,5,2
682879,3,2,3,7,3,13,4,4,4,9,0
727584,2,2,2,7,4,8,2,4,3,13,0
144517,3,3,1,4,3,6,4,12,4,3,1
164559,2,9,1,9,1,2,3,10,1,3,1
327111,2,11,1,1,1,5,2,3,1,4,0
407698,1,12,1,7,1,3,2,2,4,10,0
681973,2,5,2,8,1,3,3,12,4,9,0
687930,1,12,3,2,2,12,3,4,4,7,1
874968,3,5,1,6,2,12,4,9,4,8,0
145869,4,5,3,5,4,1,3,13,1,5,3
682397,1,11,2,1,4,13,2,10,4,5,0
655912,1,4,3,2,2,7,4,9,3,8,0
671161,2,1,4,7,2,13,3,11,3,10,0
766131,3,11,4,11,2,8,2,9,4,6,1
66267,3,4,1,2,3,8,3,9,3,1,0
432404,3,7,1,4,3,1,1,9,1,6,0
271808,2,5,1,1,2,4,1,12,3,2,0
54502,4,1,1,1,4,6,2,4,3,2,1
21785,2,3,3,2,3,8,3,5,4,1,0
783536,1,7,4,9,3,7,2,11,1,2,1
958984,1,4,4,7,3,5,1,10,4,13,0
444555,1,9,4,6,4,12,3,2,2,1,0
267626,1,7,1,2,3,10,2,3,4,7,1
505015,3,7,1,5,3,5,2,2,3,10,1
734754,4,13,3,6,3,4,3,1,1,13,1
319563,4,10,1,2,2,13,3,13,4,4,1
509251,3,5,4,13,2,10,2,1,4,1,1
669746,3,12,4,10,3,13,1,3,1,5,0
327580,2,3,4,2,3,3,1,4,1,6,1
826681,4,3,3,1,1,12,2,2,4,10,0
416065,1,1,2,2,4,10,3,9,3,2,1
529828,1,6,4,2,4,1,1,10,2,3,0
951067,4,6,2,9,2,6,4,13,4,11,1
721360,1,3,2,3,4,2,4,6,1,5,1
623437,4,10,4,3,1,10,2,6,1,9,1
420209,2,1,2,3,1,8,2,11,3,1,1
661730,1,3,3,13,2,1,1,1,2,7,1
868336,3,8,4,12,4,1,4,11,2,6,0
39515,3,6,1,6,1,8,4,12,2,11,1
64651,1,4,4,2,4,3,2,2,1,11,1
711636,3,1,2,1,4,13,4,10,1,2,1
603120,3,11,2,6,2,5,2,4,1,8,0
829247,3,10,3,3,1,9,2,8,1,3,1
908147,1,1,4,2,4,6,2,2,1,8,1
68996,1,5,1,11,2,10,3,13,3,5,1
568458,3,11,3,4,4,10,1,11,1,5,1
996955,1,10,1,3,4,5,4,1,3,4,0
644201,1,2,2,3,3,10,4,5,2,7,0
156147,3,4,2,11,1,3,1,1,4,10,0
464608,2,7,3,13,4,11,1,7,2,9,1
458578,4,9,1,9,1,6,2,10,1,8,1
276537,2,9,2,12,4,9,4,4,4,3,1
685609,1,7,3,3,2,9,3,9,3,11,1
648688,2,10,2,12,2,3,3,10,1,8,1
44549,1,5,3,13,3,9,2,11,4,2,0
819543,1,2,4,7,1,13,3,2,4,9,1
708770,4,12,3,6,4,4,1,10,4,7,0
851959,1,2,3,9,3,7,2,11,2,6,0
117494,4,9,4,8,4,4,3,9,1,9,3
765586,3,4,3,9,2,4,3,8,2,8,2
232582,1,3,3,2,3,1,4,11,4,10,0
397050,1,7,3,4,1,13,3,10,2,4,1
730693,3,7,2,5,2,10,3,13,1,3,0
675425,2,7,1,5,2,5,2,2,1,10,1
589574,1,2,1,12,4,7,3,6,3,12,1
291609,2,7,3,9,2,12,4,3,3,7,1
363324,4,6,1,7,2,8,3,13,3,5,0
262055,4,12,3,11,1,9,1,12,3,12,3
925427,3,5,4,6,3,12,1,12,1,8,1
729933,4,12,3,1,1,12,4,10,4,8,1
730133,1,12,2,9,3,6,1,11,4,9,1
340145,4,5,2,8,1,4,1,6,2,9,0
957635,3,1,2,13,3,9,1,10,4,10,1
740433,4,5,3,4,3,3,3,6,1,8,0
436712,2,5,1,3,3,6,3,8,2,4,0
789696,3,11,2,11,3,1,3,4,3,12,1
43688,3,1,1,9,4,9,3,3,3,2,1
98468,1,12,4,7,1,9,2,13,3,6,0
281015,3,2,3,11,1,12,2,13,4,4,0
308670,2,10,4,13,3,2,3,4,2,5,0
570950,1,5,1,11,3,7,3,8,1,9,0
329222,2,4,2,5,4,5,1,10,3,10,2
193389,1,9,4,3,3,5,2,4,3,1,0
678292,1,7,2,13,2,2,1,10,3,9,0
783867,1,4,4,4,3,4,4,8,1,9,3
987150,4,11,2,5,1,9,2,2,2,4,0
638075,4,11,2,1,1,8,3,12,2,12,1
588492,2,11,1,8,1,13,1,12,2,2,0
717746,3,12,4,3,4,12,1,5,1,7,1
685863,1,13,4,11,4,6,1,6,3,1,1
728887,3,9,3,1,3,5,1,7,1,10,0
900887,3,9,4,3,3,10,2,9,1,13,1
379534,2,3,1,3,3,7,2,2,1,13,1
847948,4,3,4,7,2,6,1,2,1,11,0
206682,2,6,1,12,2,8,4,5,4,8,1
989266,2,4,4,4,4,13,2,7,1,7,2
378278,4,8,3,2,1,1,2,3,1,7,0
366139,2,3,4,5,4,12,1,7,4,11,0
11301,3,5,4,1,4,6,3,10,2,9,0
548321,3,10,1,11,4,3,3,8,2,3,1
26653,1,1,2,2,4,11,4,3,1,12,0
798542,3,10,1,4,4,9,3,13,2,9,1
803297,4,8,4,6,3,10,3,4,1,1,0
369927,2,10,3,8,3,9,2,4,4,8,1
936609,4,1,1,13,4,6,1,2,2,4,0
876715,4,12,3,11,1,7,3,1,1,9,0
884955,4,13,4,3,4,7,4,12,1,4,0
957745,3,12,2,10,4,7,1,5,2,5,1
768009,4,10,1,3,1,10,4,1,3,6,1
477763,4,13,3,12,1,13,4,3,2,9,1
532212,2,11,2,1,4,9,2,4,4,4,1
456241,1,8,3,9,3,8,2,6,3,10,1
765292,1,9,1,6,4,13,3,12,2,2,0
126066,4,7,4,3,4,9,1,9,4,10,1
727202,4,1,1,12,3,8,3,7,1,2,0
620110,4,3,2,12,3,6,3,13,2,3,1
668594,4,3,2,11,3,13,2,6,2,9,0
366255,3,10,3,13,2,5,2,10,1,9,1
723061,2,6,3,1,1,8,3,8,3,9,1
378586,1,1,4,11,1,2,4,1,1,7,1
293827,3,10,1,4,1,11,1,8,2,10,1
719156,4,8,3,9,3,4,4,13,1,12,0
937544,2,1,2,3,1,3,4,7,4,1,2
89271,3,9,4,3,1,2,4,9,1,13,1
560158,3,4,4,1,4,13,4,6,1,12,0
688789,1,6,3,10,2,10,2,13,3,4,1
671990,1,9,3,11,1,6,1,13,2,5,0
972966,1,12,1,1,2,2,3,3,4,11,0
838828,3,6,2,9,3,9,3,2,4,3,1
804261,1,3,2,2,1,11,2,4,2,1,0
103900,3,5,3,7,1,3,1,5,3,4,1
371355,3,4,3,8,3,9,3,2,4,1,0
481005,2,5,2,6,1,9,2,8,3,2,0
275319,2,7,2,9,4,2,4,5,1,3,0
960126,1,13,2,9,1,5,4,4,2,3,0
27574,3,11,1,10,2,4,2,13,1,6,0
997569,3,12,1,3,1,12,3,7,1,1,1
946142,3,13,4,4,1,13,3,5,4,13,3
1003623,4,1,2,8,3,11,3,10,3,12,0
67872,2,13,2,6,1,6,3,11,2,10,1
173330,4,7,4,1,4,8,3,3,3,6,0
319539,1,8,3,7,3,1,1,2,1,13,0
232230,2,5,1,1,1,6,2,3,1,7,0
727659,1,5,1,12,1,13,3,5,4,4,1
916335,4,2,1,7,1,1,4,6,3,9,0
260165,4,3,1,2,3,3,2,12,2,6,1
485405,4,2,3,5,2,6,2,11,2,1,0
852169,2,1,2,7,4,12,1,7,3,10,1
294939,4,6,4,3,2,1,2,13,4,5,0
230477,1,12,1,13,1,5,1,8,4,12,1
101415,1,6,3,12,3,3,4,1,2,10,0
463271,3,4,4,9,1,3,1,5,2,11,0
523239,4,6,1,5,3,6,4,13,4,12,1
780526,1,12,4,3,2,11,4,7,2,5,0
324999,4,13,1,8,3,4,2,12,2,9,0
822040,4,1,2,5,1,3,1,6,1,8,0
217058,2,4,4,1,1,9,1,6,2,2,0
661185,4,10,3,11,3,12,3,10,4,3,1
667653,3,6,4,13,4,11,3,10,3,13,1
392918,1,5,4,7,3,5,2,7,1,6,2
835507,4,5,3,3,4,6,3,5,3,12,1
829268,2,7,4,12,1,12,2,3,4,10,1
741102,3,9,2,7,3,11,1,13,4,11,1
912405,4,10,3,3,4,1,2,12,4,6,0
461582,2,11,4,11,2,7,1,10,2,4,1
411936,4,1,2,10,2,2,4,11,1,10,1
680158,2,4,3,9,4,7,3,2,2,1,0
291196,1,4,2,7,4,8,3,9,1,6,0
229550,2,7,1,13,3,3,4,13,2,13,3
640451,2,12,1,1,4,2,2,9,4,9,1
212992,4,2,2,8,2,1,4,9,1,9,1
868997,1,13,2,7,4,3,1,7,3,11,1
578972,2,13,1,6,2,1,3,7,3,3,0
926894,4,3,2,4,3,10,4,10,2,12,1
836852,2,5,1,10,2,10,4,6,1,8,1
104224,4,9,2,5,3,4,3,3,2,7,0
387941,1,4,1,5,2,5,1,10,2,10,2
280999,3,12,1,3,4,4,1,9,1,12,1
67162,2,9,1,9,3,5,1,2,4,4,1
750593,3,7,3,2,4,8,4,12,3,11,0
480201,3,10,3,13,2,3,1,2,4,6,0
321722,3,2,2,8,1,12,2,2,2,6,1
604931,4,12,2,8,1,8,2,3,3,9,1
75747,1,8,3,8,3,4,4,1,1,6,1
806021,2,10,4,7,2,9,1,2,1,10,1
288057,4,10,1,2,4,8,2,3,1,1,0
401946,4,10,4,8,4,2,2,10,2,4,1
787366,3,6,1,9,4,9,1,2,2,1,1
771190,3,10,4,1,3,12,4,12,1,3,1
39211,4,11,1,10,2,8,1,7,3,3,0
808469,1,11,4,12,4,8,3,6,3,7,0
278211,2,6,1,1,1,2,1,5,2,10,0
837199,4,7,2,1,4,11,1,12,2,2,0
924063,4,10,2,2,1,5,3,8,4,11,0
979566,1,3,1,5,1,7,3,10,4,12,0
798706,1,11,3,12,4,10,1,6,3,5,0
975620,2,9,4,13,4,11,1,12,2,3,0
184761,3,12,4,8,2,11,1,9,4,12,1
357149,2,2,2,9,2,12,2,4,2,8,5
597616,2,12,2,1,4,7,3,12,3,2,1
998773,4,8,1,11,2,9,4,6,1,2,0
38566,1,8,2,5,3,7,1,1,2,8,1
515837,1,8,2,2,1,13,1,5,3,6,0
139178,3,5,4,3,4,13,2,13,3,10,1
33578,1,1,1,9,1,5,1,10,1,13,5
89641,3,8,4,6,2,5,4,10,1,4,0
914093,3,7,3,3,4,2,1,9,4,12,0
183486,4,11,3,6,2,7,4,10,3,4,0
282761,3,10,3,1,2,3,2,4,4,13,0
606514,3,13,1,12,1,8,4,13,2,2,1
748407,3,10,2,2,2,9,3,2,3,3,1
136994,2,7,2,5,1,12,3,8,2,6,0
196702,3,7,2,11,4,6,1,8,4,3,0
675366,1,13,3,13,2,13,4,8,3,11,3
943872,1,11,3,12,4,6,3,9,2,13,0
245941,1,9,3,8,4,7,1,4,3,12,0
566053,2,13,3,9,2,7,3,1,3,10,0
19127,3,1,4,12,2,12,1,8,3,3,1
277362,4,9,4,6,1,7,4,1,3,3,0
272500,4,8,3,2,3,7,1,10,4,11,0
527394,3,1,2,2,2,1,2,5,3,7,1
614355,3,12,1,5,4,4,1,4,3,13,1
122929,2,11,4,13,2,13,4,1,3,8,1
983534,2,7,3,2,3,9,2,8,3,3,0
854719,1,3,1,4,4,1,2,13,2,9,0
102814,3,10,2,1,4,8,2,6,4,12,0
23329,4,7,3,11,4,5,4,3,1,4,0
912668,3,1,2,4,3,7,4,12,4,10,0
686703,2,9,1,12,3,12,2,11,3,2,1
771341,1,5,4,6,2,4,2,8,2,3,0
72860,2,8,2,3,1,3,1,1,1,6,1
596936,2,11,3,7,1,1,3,2,1,10,0
785514,4,11,3,3,3,8,2,2,2,10,0
623026,2,4,1,3,3,12,4,1,1,2,0
889905,1,5,1,2,3,2,2,2,2,13,3
179686,3,11,4,12,2,3,2,10,2,7,0
155201,4,5,1,12,4,6,3,1,3,6,1
957785,4,2,4,8,3,8,4,3,1,7,1
180917,4,1,3,11,2,13,1,4,2,12,0
791224,4,8,4,13,3,5,4,1,2,11,0
255128,1,8,3,5,1,12,2,1,3,12,1
197890,2,7,4,11,4,9,1,7,3,11,2
553796,2,4,3,4,4,4,2,12,3,11,3
581746,3,12,2,13,4,1,4,6,3,6,1
1015793,2,3,1,6,4,6,3,10,4,11,1
138196,1,1,4,7,4,5,1,13,3,6,0
585655,3,6,3,1,1,11,4,3,4,11,1
252123,4,6,1,7,4,5,4,4,2,1,0
10942,1,6,2,12,4,7,2,10,1,1,0
972679,1,9,1,7,2,5,1,5,3,10,1
831348,1,1,2,8,2,3,4,2,3,5,0
24422,3,13,2,2,1,9,1,2,1,8,1
125838,1,13,3,3,4,5,4,4,4,2,0
253447,2,6,4,10,3,10,1,3,3,11,1
1004469,2,9,2,8,4,1,4,9,1,6,1
185806,3,5,2,6,1,9,2,10,1,6,1
956887,2,3,1,5,4,3,4,13,1,11,1
749987,3,3,4,12,3,7,3,4,2,7,1
865374,4,9,2,1,2,7,1,12,3,11,0
141701,2,9,2,6,3,12,4,10,3,13,0
628015,2,8,4,10,1,4,3,11,1,11,1
184615,2,3,4,6,3,2,1,7,1,1,0
747193,2,2,2,10,2,1,1,2,4,6,1
341971,3,12,1,3,4,3,2,11,1,10,1
872225,3,12,3,4,2,8,2,1,2,11,0
469114,1,2,4,6,4,12,2,2,4,1,1
211517,4,11,2,12,3,5,1,9,1,8,0
903206,4,3,2,11,3,3,3,4,3,8,1
3800,2,10,2,3,3,4,3,13,3,2,0
245046,3,6,1,8,2,5,2,9,4,13,0
462212,4,13,3,10,1,10,2,9,3,9,2
417982,1,3,1,2,4,7,1,6,2,11,0
800928,1,6,3,5,4,3,3,3,3,12,1
885296,3,5,2,13,3,2,2,6,4,12,0
55948,2,12,3,10,2,7,2,2,1,1,0
225633,3,1,3,3,3,2,2,3,4,7,1
886591,4,11,3,3,1,3,2,7,1,11,2
9107,3,10,1,12,3,5,1,6,2,9,0
11117,2,5,4,13,3,8,4,9,3,2,0
537899,4,8,1,10,4,6,3,10,2,10,3
152992,3,10,2,4,2,7,1,11,3,12,0
795262,2,2,3,4,2,11,4,3,4,8,0
584927,4,9,4,1,2,1,2,6,2,7,1
343075,2,6,4,4,4,12,4,9,1,1,0
768930,2,5,2,6,3,6,3,13,1,9,1
948663,1,10,3,12,3,9,2,2,1,9,1
16843,4,6,4,5,3,12,3,3,4,2,0
226705,2,3,4,7,1,6,4,12,3,8,0
95123,1,2,1,8,3,8,1,5,3,12,1
632101,3,2,4,11,3,9,4,10,2,8,0
675374,4,1,1,12,2,3,4,9,3,3,1
253692,2,13,4,13,2,5,4,9,4,7,1
353806,1,9,2,13,3,9,2,1,2,10,1
111169,2,12,2,1,2,2,3,6,4,4,0
267093,4,7,2,7,4,4,4,13,2,2,1
683910,3,9,3,12,3,6,4,6,1,10,1
573176,2,12,2,6,4,1,1,8,3,12,1
220974,4,2,2,3,1,5,2,6,2,5,1
542499,3,11,1,1,4,7,4,3,2,4,0
750526,4,1,1,2,4,2,2,12,3,2,3
696237,1,9,3,2,3,3,3,11,1,12,0
327779,2,5,3,2,3,13,4,11,2,13,1
636776,1,7,1,10,4,2,2,11,4,12,0
326094,4,3,1,7,1,8,3,2,3,4,0
799524,2,13,1,6,2,10,2,11,2,5,0
954096,2,10,4,8,2,13,3,10,4,2,1
243278,1,12,1,5,4,7,3,7,4,5,2
554189,1,4,3,8,4,3,2,2,4,8,1
101875,1,11,1,8,1,1,3,4,2,11,1
456926,1,6,1,13,2,9,2,12,1,4,0
899342,2,10,2,8,4,10,2,9,3,7,1
82675,2,4,1,2,1,6,2,9,2,6,1
564913,4,8,3,6,4,2,4,11,3,10,0
287202,2,12,3,11,2,3,2,1,3,7,0
411745,1,7,4,6,1,6,4,12,1,4,1
11203,2,13,1,6,1,4,2,8,2,6,1
441343,4,1,3,12,3,3,3,2,1,7,0
967656,4,1,1,1,4,7,1,4,1,12,1
876065,4,12,4,5,2,8,1,10,3,11,0
698598,3,5,1,8,1,9,2,3,3,1,0
217676,2,11,2,8,1,9,1,6,4,13,0
732435,3,2,1,10,2,3,3,11,1,7,0
348202,1,2,1,11,3,8,4,8,2,13,1
830433,4,13,4,1,2,3,3,1,3,10,1
942868,2,2,4,12,3,9,2,13,1,10,0
793808,3,3,1,5,3,7,2,4,1,1,0
414209,4,10,1,11,2,1,2,3,1,7,0
456865,4,13,2,1,1,13,4,4,1,1,2
418739,2,8,4,9,3,2,1,1,3,6,0
384187,1,6,2,10,2,1,1,1,3,10,2
942352,3,11,3,6,2,11,1,4,2,12,1
671863,4,8,1,6,2,9,4,11,3,10,0
710094,1,6,2,4,4,3,2,13,2,7,0
806882,2,7,2,3,3,11,1,2,3,9,0
574052,1,4,1,10,4,9,4,4,1,7,1
348656,4,1,1,7,4,4,1,4,1,6,1
556645,2,8,2,10,1,10,1,12,1,7,1
261831,2,9,4,3,4,12,4,13,2,2,0
33849,1,11,4,1,3,8,3,9,3,12,0
876167,4,5,1,2,2,5,4,2,4,9,2
569836,2,2,1,11,4,1,2,5,4,12,0
444384,4,1,2,6,1,13,4,11,3,12,0
616377,2,12,1,13,2,6,1,9,2,11,0
188652,3,9,4,11,3,8,2,1,4,10,0
377776,1,2,3,13,1,1,2,11,4,3,0
802731,2,9,4,12,3,6,4,8,2,3,0
312255,4,4,3,9,3,10,1,8,4,2,0
818995,2,11,3,9,4,10,1,2,4,5,0
503013,4,9,3,6,1,4,2,7,3,7,1
608891,1,4,4,4,2,2,2,11,4,6,1
686684,4,9,4,1,1,2,3,12,3,11,0
877882,1,11,4,7,4,2,4,9,1,5,0
431635,1,4,1,6,4,6,3,9,4,5,1
396030,1,1,1,11,3,2,3,5,1,6,0
302195,4,12,2,11,1,4,4,13,4,1,0
617059,3,1,2,13,1,10,3,6,1,5,0
969311,2,2,2,8,1,11,4,10,3,11,1
446934,1,6,1,1,4,13,2,2,1,10,0
66202,3,10,4,8,2,4,1,1,1,12,0
19477,3,11,1,4,2,13,3,7,4,12,0
341437,4,12,1,9,2,12,4,11,3,4,1
79217,2,9,1,1,4,1,3,3,3,13,1
108596,1,10,2,11,1,4,2,4,4,8,1
162158,1,9,2,3,1,2,4,5,3,11,0
1020355,1,5,3,5,3,4,2,13,2,11,1
698395,1,11,1,4,4,6,2,12,3,6,1
610174,4,13,2,4,4,8,4,1,1,13,1
813232,3,9,1,6,1,2,4,2,3,5,1
663057,4,9,4,7,4,13,1,6,2,3,0
769592,1,5,3,11,4,1,2,5,4,2,1
784926,4,10,1,5,1,9,1,13,1,2,0
66493,1,4,4,11,1,1,2,11,3,10,1
466607,1,8,1,6,3,7,1,10,1,13,0
328905,3,4,4,6,3,7,1,13,1,12,0
73623,1,10,4,2,2,9,2,5,3,7,0
310287,1,2,3,2,2,10,4,8,2,2,3
557715,1,7,3,2,3,12,4,4,4,10,0
314695,4,1,3,9,3,13,4,8,1,12,0
426222,1,2,2,1,3,9,2,5,4,12,0
478368,3,12,3,7,4,13,2,13,1,8,1
885787,4,1,3,7,1,8,2,12,3,3,0
383963,2,9,1,1,3,3,1,3,3,13,1
389233,2,8,4,8,4,7,2,1,3,12,1
625160,4,5,4,1,3,13,2,9,4,7,0
919017,3,12,2,13,4,2,3,5,3,1,0
422782,2,12,1,7,4,9,4,12,3,7,2
349922,4,10,1,3,2,10,1,1,3,11,1
216631,3,3,3,8,1,2,4,11,1,10,0
415110,3,8,2,10,4,5,1,6,2,7,0
866788,2,7,4,8,1,3,1,5,1,13,0
410441,1,7,1,6,4,2,4,8,4,10,0
460003,2,1,2,8,3,1,3,8,4,2,2
299981,3,4,3,6,1,3,1,10,4,1,0
87188,2,11,2,8,2,3,4,12,2,10,0
820478,2,12,3,2,3,3,4,8,4,2,1
142756,4,12,3,8,1,10,2,6,3,5,0
849645,4,13,2,7,4,11,4,8,1,9,0
908902,3,11,2,6,1,7,4,13,2,8,0
308382,4,9,4,8,1,6,2,11,2,13,0
505999,3,12,2,3,2,13,4,12,3,3,2
829592,4,11,3,10,1,9,3,1,1,5,0
184881,2,12,4,11,4,10,2,3,3,7,0
614970,2,13,1,9,3,10,2,8,2,6,0
221465,1,10,3,10,4,7,3,2,2,13,1
442429,1,7,1,12,2,4,2,3,3,9,0
367604,3,7,4,2,2,1,4,5,3,5,1
908652,2,9,1,9,3,8,4,8,1,2,2
702034,4,2,2,7,2,11,1,13,3,5,0
